fid,NOMBRE,heatmap_co
2554,DE LAMADRID GREGORIO A GRAL,14.91049
2555,DE LAMADRID GREGORIO A GRAL,8.62263
2556,DE LAMADRID GREGORIO A GRAL,8.62263
2557,DE LAMADRID GREGORIO A GRAL,8.62263
2558,DE LAMADRID GREGORIO A GRAL,14.91049
2559,PATRICIAS MENDOCINAS,2.83410
2560,PATRICIAS MENDOCINAS,41.94662
2561,PATRICIAS MENDOCINAS,2.83410
2562,PATRICIAS MENDOCINAS,41.94662
2563,VIRGEN DEL CARMEN DE CUYO,2.83410
2564,VIRGEN DEL CARMEN DE CUYO,0.93955
2565,VIRGEN DEL CARMEN DE CUYO,2.83410
2566,VIRGEN DEL CARMEN DE CUYO,0.93955
2567,DIAZ CNEL,10.39816
2568,DIAZ CNEL,10.45549
2569,DIAZ CNEL,10.39816
2570,LLORENS JOSE RVDO,30.06599
2571,LLORENS JOSE RVDO,30.06599
2572,LLORENS JOSE RVDO,29.31458
2573,LLORENS JOSE RVDO,29.31458
2574,COOPERATIVA AV,8.19065
2575,COOPERATIVA AV,29.31458
2576,COOPERATIVA AV,8.19065
2577,COOPERATIVA AV,29.31458
2578,CERRO DE LAS MENTAS BV,2.05805
2579,CERRO DE LAS MENTAS BV,2.46762
2580,CERRO DE LAS MENTAS BV,2.05805
2581,CERRO BANDERITA SUR,
2582,CERRO BANDERITA SUR,
2583,CERRO BANDERITA SUR,2.45120
2584,CERRO BANDERITA SUR,2.45120
2585,CERRO BANDERITA SUR,
2586,SALTA,18.24683
2587,SALTA,18.24683
2588,SALTA,19.66957
2589,MORENO JOSE FEDERICO,16.02691
2590,MORENO JOSE FEDERICO,15.26436
2591,MORENO JOSE FEDERICO,15.26436
2592,DIAZ CNEL,10.99824
2593,DIAZ CNEL,10.99824
2594,DIAZ CNEL,10.45549
2595,FADER FERNANDO,7.01471
2596,FADER FERNANDO,3.14535
2597,FADER FERNANDO,3.14535
2598,FADER FERNANDO,3.14535
2599,FADER FERNANDO,7.01471
2600,FADER FERNANDO,7.01471
2601,ING. BAGLIETO,3.14535
2602,ING. BAGLIETO,3.14535
2603,ING. BAGLIETO,3.14535
2604,ING. BAGLIETO,2.55799
2605,ING. BAGLIETO,2.55799
2606,ING. BAGLIETO,2.55799
2607,LLORENS JOSE RVDO,30.53412
2608,LLORENS JOSE RVDO,29.45553
2609,LLORENS JOSE RVDO,29.45553
2610,LLORENS JOSE RVDO,30.53412
2611,MONTECASEROS,10.81110
2612,MONTECASEROS,10.39816
2613,MONTECASEROS,10.39816
2614,FADER FERNANDO,3.14535
2615,FADER FERNANDO,3.14535
2616,FADER FERNANDO,2.87017
2617,FADER FERNANDO,2.87017
2618,FADER FERNANDO,3.14535
2619,CIPOLLETTI CESAR ING,2.87017
2620,CIPOLLETTI CESAR ING,2.51102
2621,CIPOLLETTI CESAR ING,2.87017
2622,CIPOLLETTI CESAR ING,2.51102
2623,FADER FERNANDO,2.74975
2624,FADER FERNANDO,2.87017
2625,FADER FERNANDO,2.87017
2626,CERRO TOLOSA,0.75991
2627,CERRO TOLOSA,1.28902
2628,CERRO TOLOSA,0.75991
2629,CERRO TOLOSA,1.28902
2630,EJERCITO DE LOS ANDES,3.60086
2631,EJERCITO DE LOS ANDES,1.28902
2632,EJERCITO DE LOS ANDES,3.60086
2633,EJERCITO DE LOS ANDES,1.28902
2634,EJERCITO DE LOS ANDES,3.60086
2635,COOPERATIVA AV,29.45553
2636,COOPERATIVA AV,29.45553
2637,COOPERATIVA AV,27.52758
2638,COOPERATIVA AV,27.52758
2639,9 DE JULIO,16.01211
2640,9 DE JULIO,11.95608
2641,9 DE JULIO,16.01211
2642,9 DE JULIO,11.95608
2643,PLUMERILLO,5.72309
2644,PLUMERILLO,7.22886
2645,PLUMERILLO,5.72309
2646,CADETES CHILENOS,9.04440
2647,CADETES CHILENOS,9.04440
2648,CADETES CHILENOS,16.01211
2649,CADETES CHILENOS,16.01211
2650,CADETES CHILENOS,9.04440
2651,AV ESPAÃƒâ€˜A,9.04440
2652,AV ESPAÃƒâ€˜A,9.04440
2653,AV ESPAÃƒâ€˜A,6.93270
2654,AV ESPAÃƒâ€˜A,6.93270
2655,AV ESPAÃƒâ€˜A,6.93270
2656,AV ESPAÃƒâ€˜A,9.04440
2657,CRISTO REDENTOR SUR AV,0.02867
2658,CRISTO REDENTOR SUR AV,
2659,CRISTO REDENTOR SUR AV,0.02867
2660,CRISTO REDENTOR SUR AV,
2661,COOPERATIVA AV,27.52758
2662,COOPERATIVA AV,27.52758
2663,COOPERATIVA AV,21.23432
2664,COOPERATIVA AV,21.23432
2665,LOS PESCADORES,14.06635
2666,LOS PESCADORES,14.06635
2667,LOS PESCADORES,15.28781
2668,CORDON DEL PLATA SUR,19.76852
2669,CORDON DEL PLATA SUR,18.60473
2670,CORDON DEL PLATA SUR,19.76852
2671,CORDON DEL PLATA SUR,19.76852
2672,CORDON DEL PLATA SUR,18.60473
2673,COOPERATIVA AV,18.60473
2674,COOPERATIVA AV,18.60473
2675,COOPERATIVA AV,21.23432
2676,COOPERATIVA AV,21.23432
2677,CADETES CHILENOS,9.04440
2678,CADETES CHILENOS,14.89075
2679,CADETES CHILENOS,14.89075
2680,CADETES CHILENOS,14.89075
2681,CADETES CHILENOS,9.04440
2682,CADETES CHILENOS,9.04440
2683,PATRICIAS MENDOCINAS,14.89075
2684,PATRICIAS MENDOCINAS,14.02576
2685,PATRICIAS MENDOCINAS,14.89075
2686,PATRICIAS MENDOCINAS,14.89075
2687,PATRICIAS MENDOCINAS,14.02576
2688,PATRICIAS MENDOCINAS,14.02576
2689,CADETES CHILENOS,14.89075
2690,CADETES CHILENOS,14.89075
2691,CADETES CHILENOS,14.89075
2692,ESEVERRI GAINZA JOSE DR,1.47155
2693,ESEVERRI GAINZA JOSE DR,2.22340
2694,ESEVERRI GAINZA JOSE DR,2.22340
2695,ESEVERRI GAINZA JOSE DR,2.22340
2696,ESEVERRI GAINZA JOSE DR,1.47155
2697,ESEVERRI GAINZA JOSE DR,1.47155
2698,MAZZA SALVADOR DR,2.22340
2699,MAZZA SALVADOR DR,1.19262
2700,MAZZA SALVADOR DR,2.22340
2701,MAZZA SALVADOR DR,2.22340
2702,LOS PESCADORES,15.28781
2703,LOS PESCADORES,14.78057
2704,LOS PESCADORES,14.78057
2705,LOS PESCADORES,14.78057
2706,LOS PESCADORES,14.78057
2707,LOS PESCADORES,14.33191
2708,LOS PESCADORES,14.33191
2709,FCGSM,8.04447
2710,FCGSM,8.04447
2711,FCGSM,8.91423
2712,FCGSM,8.91423
2713,RAMIREZ CNEL,15.13408
2714,RAMIREZ CNEL,17.01385
2715,RAMIREZ CNEL,17.01385
2716,LOS PESCADORES,17.01385
2717,LOS PESCADORES,17.01385
2718,LOS PESCADORES,15.73563
2719,LOS PESCADORES,15.63374
2720,LOS PESCADORES,15.73563
2721,LOS PESCADORES,14.78057
2722,LOS PESCADORES,14.78057
2723,LOS PESCADORES,15.63374
2724,LOS PESCADORES,14.33191
2725,LOS PESCADORES,11.22380
2726,LOS PESCADORES,14.33191
2727,COOPERATIVA AV,18.60473
2728,COOPERATIVA AV,11.76913
2729,COOPERATIVA AV,11.76913
2730,COOPERATIVA AV,18.60473
2731,EL JUNCAL,0.87823
2732,EL JUNCAL,0.87823
2733,EL JUNCAL,0.95798
2734,EL JUNCAL,0.95798
2735,TAMBILLOS,0.02867
2736,TAMBILLOS,0.95798
2737,TAMBILLOS,0.02867
2738,TAMBILLOS,0.95798
2739,25 DE MAYO,8.95247
2740,25 DE MAYO,8.95247
2741,25 DE MAYO,8.95247
2742,25 DE MAYO,5.68481
2743,25 DE MAYO,5.68481
2744,LOS PESCADORES,9.29045
2745,LOS PESCADORES,9.29045
2746,LOS PESCADORES,11.22380
2747,DE VILLAGRA FRANCISCO,14.68882
2748,DE VILLAGRA FRANCISCO,14.33191
2749,DE VILLAGRA FRANCISCO,14.33191
2750,LOS PESCADORES,8.89999
2751,LOS PESCADORES,9.29045
2752,LOS PESCADORES,9.29045
2753,FRAY JUSTO STA MARIA DE ORO,8.04447
2754,FRAY JUSTO STA MARIA DE ORO,11.27906
2755,FRAY JUSTO STA MARIA DE ORO,8.04447
2756,FRAY JUSTO STA MARIA DE ORO,11.27906
2757,FRAY JUSTO STA MARIA DE ORO,11.27906
2758,12 DE FEBRERO,9.55659
2759,12 DE FEBRERO,9.55659
2760,12 DE FEBRERO,11.27906
2761,12 DE FEBRERO,9.55659
2762,12 DE FEBRERO,11.27906
2763,12 DE FEBRERO,11.27906
2764,EL PARRAL,0.95798
2765,EL PARRAL,1.00968
2766,EL PARRAL,1.00968
2767,EL PARRAL,0.95798
2768,LA PLATA,8.45226
2769,LA PLATA,8.45226
2770,LA PLATA,5.68481
2771,LA PLATA,5.68481
2772,BOLIVIA,4.81839
2773,BOLIVIA,3.25621
2774,BOLIVIA,3.25621
2775,BOLIVIA,3.25621
2776,BOLIVIA,4.81839
2777,MORENO JOSE MARIA,10.79221
2778,MORENO JOSE MARIA,12.44400
2779,MORENO JOSE MARIA,12.44400
2780,MORENO JOSE MARIA,10.79221
2781,MORENO JOSE MARIA,12.44400
2782,MORENO JOSE MARIA,10.79221
2783,LA PLATA,10.79221
2784,LA PLATA,10.79221
2785,LA PLATA,8.45226
2786,LA PLATA,8.45226
2787,LA PLATA,10.79221
2788,PLUMERILLO,4.30364
2789,PLUMERILLO,5.72309
2790,PLUMERILLO,4.30364
2791,PLUMERILLO,5.72309
2792,LIMITE IMAGINARIO,4.30364
2793,LIMITE IMAGINARIO,1.00968
2794,LIMITE IMAGINARIO,4.30364
2795,LIMITE IMAGINARIO,1.00968
2796,CARRILLO RAMON DR,3.59827
2797,CARRILLO RAMON DR,3.59827
2798,CARRILLO RAMON DR,3.59827
2799,CARRILLO RAMON DR,3.02262
2800,CARRILLO RAMON DR,3.02262
2801,CARRILLO RAMON DR,3.02262
2802,MAZZA SALVADOR DR,2.22340
2803,MAZZA SALVADOR DR,2.22340
2804,MAZZA SALVADOR DR,3.59827
2805,MAZZA SALVADOR DR,3.59827
2806,MAZZA SALVADOR DR,3.59827
2807,MAZZA SALVADOR DR,2.22340
2808,COOPERATIVA AV,11.76913
2809,COOPERATIVA AV,4.58873
2810,COOPERATIVA AV,4.58873
2811,COOPERATIVA AV,11.76913
2812,LOS PESCADORES,8.89999
2813,LOS PESCADORES,7.01334
2814,LOS PESCADORES,7.01334
2815,CHENAUT INDALECIO,9.60526
2816,CHENAUT INDALECIO,9.29045
2817,CHENAUT INDALECIO,9.29045
2818,FRAY JUSTO STA MARIA DE ORO,11.68698
2819,FRAY JUSTO STA MARIA DE ORO,11.27906
2820,FRAY JUSTO STA MARIA DE ORO,11.68698
2821,FRAY JUSTO STA MARIA DE ORO,11.27906
2822,FRAY JUSTO STA MARIA DE ORO,11.27906
2823,MOYANO FRANCISCO J,11.68698
2824,MOYANO FRANCISCO J,9.72434
2825,MOYANO FRANCISCO J,9.72434
2826,MOYANO FRANCISCO J,11.68698
2827,MOYANO FRANCISCO J,9.72434
2828,JUFRE JUAN,10.61317
2829,JUFRE JUAN,13.37842
2830,JUFRE JUAN,13.37842
2831,JUFRE JUAN,13.37842
2832,VERA JUAN CRUZ DR,11.05091
2833,VERA JUAN CRUZ DR,13.37842
2834,VERA JUAN CRUZ DR,13.37842
2835,VERA JUAN CRUZ DR,13.37842
2836,LLORENS JOSE RVDO,29.31458
2837,LLORENS JOSE RVDO,29.31458
2838,LLORENS JOSE RVDO,23.79758
2839,LLORENS JOSE RVDO,23.79758
2840,POLVAREDAS,5.72309
2841,POLVAREDAS,5.72309
2842,POLVAREDAS,23.79758
2843,POLVAREDAS,23.79758
2844,VILLAVICENCIO,3.60086
2845,VILLAVICENCIO,3.97520
2846,VILLAVICENCIO,3.60086
2847,VILLAVICENCIO,3.60086
2848,VILLAVICENCIO,3.97520
2849,COOPERATIVA AV,4.58873
2850,COOPERATIVA AV,4.58873
2851,COOPERATIVA AV,3.97520
2852,COOPERATIVA AV,3.97520
2853,SAAVEDRA CORNELIO,10.17748
2854,SAAVEDRA CORNELIO,10.17748
2855,SAAVEDRA CORNELIO,4.81839
2856,SAAVEDRA CORNELIO,4.81839
2857,ALPATACAL,10.17748
2858,ALPATACAL,6.12838
2859,ALPATACAL,6.12838
2860,ALPATACAL,10.17748
2861,ALPATACAL,6.12838
2862,DE SAN MARTIN JOSE GRAL AV,29.85526
2863,DE SAN MARTIN JOSE GRAL AV,29.85526
2864,DE SAN MARTIN JOSE GRAL AV,22.61228
2865,RAMIREZ CNEL,17.01385
2866,RAMIREZ CNEL,17.38634
2867,RAMIREZ CNEL,17.38634
2868,RAMIREZ CNEL,17.01385
2869,VERA JUAN CRUZ DR,17.38634
2870,VERA JUAN CRUZ DR,13.37842
2871,VERA JUAN CRUZ DR,13.37842
2872,VERA JUAN CRUZ DR,17.38634
2873,VERA JUAN CRUZ DR,13.37842
2874,CERRO FUNDICION,0.51681
2875,CERRO FUNDICION,0.43552
2876,CERRO FUNDICION,0.51681
2877,CERRO FUNDICION,0.43552
2878,CERRO BANDERITA SUR,2.45120
2879,LOS PESCADORES,4.45509
2880,LOS PESCADORES,7.01334
2881,LOS PESCADORES,7.01334
2882,COOPERATIVA AV,3.97520
2883,COOPERATIVA AV,3.48108
2884,COOPERATIVA AV,3.97520
2885,ING. BAGLIETO,3.14535
2886,ING. BAGLIETO,3.14535
2887,ING. BAGLIETO,3.14535
2888,CERRO LOS GEMELOS BV,
2889,CERRO LOS GEMELOS BV,
2890,CERRO LOS GEMELOS BV,
2891,CIUDAD DE ROSARIO,7.23277
2892,CIUDAD DE ROSARIO,7.01334
2893,CIUDAD DE ROSARIO,7.01334
2894,SALTA,25.43339
2895,SALTA,25.43339
2896,SALTA,19.66957
2897,CONFRATERNIDAD FERROVIARIA,29.85526
2898,CONFRATERNIDAD FERROVIARIA,29.85526
2899,CONFRATERNIDAD FERROVIARIA,25.43339
2900,CONFRATERNIDAD FERROVIARIA,25.43339
2901,MITRE BARTOLOME GRAL AV,14.24235
2902,MITRE BARTOLOME GRAL AV,17.28502
2903,MITRE BARTOLOME GRAL AV,14.24235
2904,MITRE BARTOLOME GRAL AV,17.28502
2905,MITRE BARTOLOME GRAL AV,17.28502
2906,MITRE BARTOLOME GRAL AV,14.24235
2907,LA PLATA,10.79221
2908,LA PLATA,10.79221
2909,LA PLATA,14.24235
2910,LA PLATA,14.24235
2911,LA PLATA,14.24235
2912,LA PLATA,10.79221
2913,PERU,6.39534
2914,PERU,10.50713
2915,PERU,10.50713
2916,PERU,10.50713
2917,PERU,6.39534
2918,RUBILAR FRANCISCO,6.39534
2919,RUBILAR FRANCISCO,6.39534
2920,RUBILAR FRANCISCO,8.77118
2921,RUBILAR FRANCISCO,8.77118
2922,MITRE BARTOLOME GRAL AV,14.58779
2923,MITRE BARTOLOME GRAL AV,17.56331
2924,MITRE BARTOLOME GRAL AV,14.58779
2925,MITRE BARTOLOME GRAL AV,17.56331
2926,MITRE BARTOLOME GRAL AV,17.56331
2927,MITRE BARTOLOME GRAL AV,14.58779
2928,LA PLATA,14.58779
2929,LA PLATA,14.58779
2930,LA PLATA,14.24235
2931,LA PLATA,14.24235
2932,LA PLATA,14.24235
2933,LA PLATA,14.58779
2934,LOS PESCADORES,4.45509
2935,LOS PESCADORES,2.96743
2936,SCHESTAKOW TEODORO DR,3.33955
2937,SCHESTAKOW TEODORO DR,3.33955
2938,SCHESTAKOW TEODORO DR,3.33955
2939,SCHESTAKOW TEODORO DR,3.16349
2940,SCHESTAKOW TEODORO DR,3.16349
2941,SCHESTAKOW TEODORO DR,3.16349
2942,MAZZA SALVADOR DR,3.33955
2943,MAZZA SALVADOR DR,3.33955
2944,MAZZA SALVADOR DR,3.33955
2945,MAZZA SALVADOR DR,3.59827
2946,MAZZA SALVADOR DR,3.59827
2947,MAZZA SALVADOR DR,3.59827
2948,CERRO DE LAS MENTAS BV,1.75873
2949,CERRO DE LAS MENTAS BV,2.46762
2950,CERRO DE LAS MENTAS BV,2.45120
2951,CERRO ANGOSTURA,1.70710
2952,CERRO ANGOSTURA,1.70710
2953,CERRO ANGOSTURA,
2954,CERRO ANGOSTURA,
2955,HERMANO SAN RAFAEL,3.55123
2956,HERMANO SAN RAFAEL,7.26212
2957,HERMANO SAN RAFAEL,7.26212
2958,CERRO TOLOSA,1.28902
2959,CERRO TOLOSA,1.28902
2960,CERRO TOLOSA,1.77811
2961,CERRO TOLOSA,1.77811
2962,COOPERATIVA AV,1.77811
2963,COOPERATIVA AV,3.48108
2964,COOPERATIVA AV,1.77811
2965,CERRO DE LOS SIETE COLORES AV,0.37372
2966,CERRO DE LOS SIETE COLORES AV,1.29513
2967,CERRO DE LOS SIETE COLORES AV,0.37372
2968,CERRO DE LOS SIETE COLORES AV,0.66514
2969,CERRO BANDERITA SUR,0.43552
2970,CERRO BANDERITA SUR,0.37372
2971,CERRO BANDERITA SUR,0.37372
2972,CERRO BANDERITA SUR,0.43552
2973,PLUMERILLO,4.30364
2974,PLUMERILLO,4.30364
2975,PLUMERILLO,3.02620
2976,PLUMERILLO,3.02620
2977,CRISTO REDENTOR SUR AV,0.24150
2978,CRISTO REDENTOR SUR AV,0.24150
2979,CRISTO REDENTOR SUR AV,0.02867
2980,CRISTO REDENTOR SUR AV,0.02867
2981,MOYANO FRANCISCO J,13.51316
2982,MOYANO FRANCISCO J,13.51316
2983,MOYANO FRANCISCO J,11.68698
2984,MOYANO FRANCISCO J,11.68698
2985,SAN RAFAEL,3.06494
2986,SAN RAFAEL,3.06494
2987,BAJADA DE ARROLLABES,2.96743
2988,BAJADA DE ARROLLABES,3.06494
2989,BAJADA DE ARROLLABES,3.06494
2990,FRAY JUSTO STA MARIA DE ORO,13.51316
2991,FRAY JUSTO STA MARIA DE ORO,13.51316
2992,FRAY JUSTO STA MARIA DE ORO,13.31369
2993,FRAY JUSTO STA MARIA DE ORO,13.31369
2994,FRAY JUSTO STA MARIA DE ORO,13.31369
2995,LEMOS ABRAHAM DR,8.90454
2996,LEMOS ABRAHAM DR,13.31369
2997,LEMOS ABRAHAM DR,8.90454
2998,LEMOS ABRAHAM DR,13.31369
2999,LEMOS ABRAHAM DR,13.31369
3000,METRAUX ALFREDO DR,1.72932
3001,METRAUX ALFREDO DR,1.72932
3002,METRAUX ALFREDO DR,1.94155
3003,METRAUX ALFREDO DR,1.94155
3004,METRAUX ALFREDO DR,1.72932
3005,METRAUX ALFREDO DR,1.94155
3006,MAZZA SALVADOR DR,1.72932
3007,MAZZA SALVADOR DR,3.33955
3008,MAZZA SALVADOR DR,1.72932
3009,MAZZA SALVADOR DR,3.33955
3010,MAZZA SALVADOR DR,3.33955
3011,MAZZA SALVADOR DR,1.72932
3012,GRAN CAPITAN ESTE AV,0.64425
3013,GRAN CAPITAN ESTE AV,
3014,GRAN CAPITAN ESTE AV,
3015,GRAN CAPITAN ESTE AV,0.64425
3016,COOPERATIVA AV,0.64425
3017,COOPERATIVA AV,1.77811
3018,COOPERATIVA AV,1.77811
3019,COOPERATIVA AV,0.64425
3020,FRAY JUSTO STA MARIA DE ORO,13.31369
3021,FRAY JUSTO STA MARIA DE ORO,13.31369
3022,FRAY JUSTO STA MARIA DE ORO,15.20995
3023,FRAY JUSTO STA MARIA DE ORO,15.20995
3024,FRAY JUSTO STA MARIA DE ORO,15.20995
3025,FRAY JUSTO STA MARIA DE ORO,13.31369
3026,RODRIGUEZ MARTIN CNEL,6.72471
3027,RODRIGUEZ MARTIN CNEL,6.72471
3028,RODRIGUEZ MARTIN CNEL,15.20995
3029,RODRIGUEZ MARTIN CNEL,15.20995
3030,RODRIGUEZ MARTIN CNEL,6.72471
3031,RODRIGUEZ MARTIN CNEL,15.20995
3032,FCGSM,8.04447
3033,FCGSM,11.76276
3034,FCGSM,11.76276
3035,FCGSM,8.04447
3036,PATRICIAS MENDOCINAS,14.22522
3037,PATRICIAS MENDOCINAS,14.89075
3038,PATRICIAS MENDOCINAS,14.22522
3039,PATRICIAS MENDOCINAS,14.89075
3040,PATRICIAS MENDOCINAS,14.89075
3041,PATRICIAS MENDOCINAS,14.22522
3042,LA PLATA,14.58779
3043,LA PLATA,14.22522
3044,LA PLATA,14.22522
3045,LA PLATA,14.58779
3046,LA PLATA,14.22522
3047,LA PLATA,14.58779
3048,EL JUNCAL,1.00968
3049,EL JUNCAL,1.22739
3050,EL JUNCAL,1.22739
3051,EL JUNCAL,1.00968
3052,MANZANO HISTORICO,0.24150
3053,MANZANO HISTORICO,0.24150
3054,MANZANO HISTORICO,1.22739
3055,MANZANO HISTORICO,1.22739
3056,FRAY JUSTO STA MARIA DE ORO,19.06788
3057,FRAY JUSTO STA MARIA DE ORO,15.20995
3058,FRAY JUSTO STA MARIA DE ORO,19.06788
3059,FRAY JUSTO STA MARIA DE ORO,19.06788
3060,FRAY JUSTO STA MARIA DE ORO,15.20995
3061,FRAY JUSTO STA MARIA DE ORO,15.20995
3062,CHACO,5.72632
3063,CHACO,19.06788
3064,CHACO,19.06788
3065,CHACO,19.06788
3066,CHACO,5.72632
3067,CHACO,5.72632
3068,PATRICIAS MENDOCINAS,14.22522
3069,PATRICIAS MENDOCINAS,14.22522
3070,PATRICIAS MENDOCINAS,14.22522
3071,PATRICIAS MENDOCINAS,14.14301
3072,FRAY JUSTO STA MARIA DE ORO,19.06788
3073,FRAY JUSTO STA MARIA DE ORO,19.06788
3074,FRAY JUSTO STA MARIA DE ORO,20.60290
3075,FRAY JUSTO STA MARIA DE ORO,20.60290
3076,FRAY JUSTO STA MARIA DE ORO,19.06788
3077,OCHOA CASTRO CARLOS,5.22782
3078,OCHOA CASTRO CARLOS,20.60290
3079,OCHOA CASTRO CARLOS,20.60290
3080,OCHOA CASTRO CARLOS,5.22782
3081,MAZZA SALVADOR DR,1.72932
3082,MAZZA SALVADOR DR,1.72932
3083,MAZZA SALVADOR DR,1.72932
3084,MAZZA SALVADOR DR,0.07300
3085,FRAY JUSTO STA MARIA DE ORO,20.19094
3086,FRAY JUSTO STA MARIA DE ORO,20.19094
3087,FRAY JUSTO STA MARIA DE ORO,20.60290
3088,FRAY JUSTO STA MARIA DE ORO,20.60290
3089,FRAY JUSTO STA MARIA DE ORO,20.19094
3090,VUCETICH JUAN,20.19094
3091,VUCETICH JUAN,20.19094
3092,VUCETICH JUAN,4.73232
3093,VUCETICH JUAN,4.73232
3094,VUCETICH JUAN,4.73232
3095,VUCETICH JUAN,20.19094
3096,CACHEUTA,11.76913
3097,CACHEUTA,11.76913
3098,CACHEUTA,7.35887
3099,CACHEUTA,7.35887
3100,LLORENS JOSE RVDO,23.79758
3101,LLORENS JOSE RVDO,15.78836
3102,LLORENS JOSE RVDO,15.78836
3103,LLORENS JOSE RVDO,23.79758
3104,PICHEUTA,3.02620
3105,PICHEUTA,15.78836
3106,PICHEUTA,15.78836
3107,PICHEUTA,3.02620
3108,FRAY JUSTO STA MARIA DE ORO,20.19094
3109,FRAY JUSTO STA MARIA DE ORO,17.85660
3110,FRAY JUSTO STA MARIA DE ORO,17.85660
3111,FRAY JUSTO STA MARIA DE ORO,20.19094
3112,FRAY JUSTO STA MARIA DE ORO,17.85660
3113,FRAY JUSTO STA MARIA DE ORO,20.19094
3114,SILVA CAYETANO,17.85660
3115,SILVA CAYETANO,17.85660
3116,SILVA CAYETANO,4.63726
3117,SILVA CAYETANO,4.63726
3118,SILVA CAYETANO,17.85660
3119,SILVA CAYETANO,4.63726
3120,BOLIVIA,4.81839
3121,BOLIVIA,13.16587
3122,BOLIVIA,13.16587
3123,BOLIVIA,4.81839
3124,PERU,6.39534
3125,PERU,7.39500
3126,PERU,7.39500
3127,PERU,6.39534
3128,LOPE DE GOMARA JUSTO,7.39500
3129,LOPE DE GOMARA JUSTO,11.76276
3130,LOPE DE GOMARA JUSTO,7.39500
3131,LOPE DE GOMARA JUSTO,11.76276
3132,BAJADA DE ARROLLABES,3.17637
3133,BAJADA DE ARROLLABES,3.06494
3134,BAJADA DE ARROLLABES,3.06494
3135,LATERAL AV CHAMPAGNAT,2.20265
3136,LATERAL AV CHAMPAGNAT,5.34533
3137,LATERAL AV CHAMPAGNAT,5.34533
3138,LATERAL AV CHAMPAGNAT,5.85807
3139,LATERAL AV CHAMPAGNAT,0.42521
3140,LATERAL AV CHAMPAGNAT,5.85807
3141,LATERAL AV CHAMPAGNAT,1.21945
3142,LATERAL AV CHAMPAGNAT,5.85807
3143,LATERAL AV CHAMPAGNAT,1.32861
3144,LATERAL AV CHAMPAGNAT,8.20352
3145,LATERAL AV CHAMPAGNAT,2.42679
3146,FRAY JUSTO STA MARIA DE ORO,17.85660
3147,FRAY JUSTO STA MARIA DE ORO,17.85660
3148,FRAY JUSTO STA MARIA DE ORO,14.62071
3149,FRAY JUSTO STA MARIA DE ORO,14.62071
3150,FRAY JUSTO STA MARIA DE ORO,17.85660
3151,FRAY JUSTO STA MARIA DE ORO,14.62071
3152,MARTINEZ DE ROZAS JUAN,14.62071
3153,MARTINEZ DE ROZAS JUAN,14.62071
3154,MARTINEZ DE ROZAS JUAN,4.92793
3155,MARTINEZ DE ROZAS JUAN,4.92793
3156,MARTINEZ DE ROZAS JUAN,4.92793
3157,MARTINEZ DE ROZAS JUAN,14.62071
3158,VIDELA CASTILLO,10.31074
3159,VIDELA CASTILLO,15.01463
3160,VIDELA CASTILLO,15.01463
3161,FRAY JUSTO STA MARIA DE ORO,20.66194
3162,FRAY JUSTO STA MARIA DE ORO,13.16587
3163,FRAY JUSTO STA MARIA DE ORO,20.66194
3164,FRAY JUSTO STA MARIA DE ORO,13.16587
3165,ALPATACAL,10.17748
3166,ALPATACAL,20.66194
3167,ALPATACAL,10.17748
3168,ALPATACAL,20.66194
3169,25 DE MAYO,2.99958
3170,25 DE MAYO,2.99958
3171,25 DE MAYO,5.68481
3172,25 DE MAYO,5.68481
3173,FRAY JUSTO STA MARIA DE ORO,14.62071
3174,FRAY JUSTO STA MARIA DE ORO,14.62071
3175,FRAY JUSTO STA MARIA DE ORO,14.16031
3176,FRAY JUSTO STA MARIA DE ORO,14.62071
3177,FRAY JUSTO STA MARIA DE ORO,14.16031
3178,FRAY JUSTO STA MARIA DE ORO,14.16031
3179,MISIONES,4.16158
3180,MISIONES,14.16031
3181,MISIONES,4.16158
3182,MISIONES,4.16158
3183,MISIONES,14.16031
3184,MISIONES,14.16031
3185,RAMIREZ CNEL,16.43571
3186,RAMIREZ CNEL,17.38634
3187,RAMIREZ CNEL,17.38634
3188,RAMIREZ CNEL,16.43571
3189,AV ESPAÃƒâ€˜A,9.04440
3190,AV ESPAÃƒâ€˜A,11.44827
3191,AV ESPAÃƒâ€˜A,11.44827
3192,AV ESPAÃƒâ€˜A,11.44827
3193,AV ESPAÃƒâ€˜A,9.04440
3194,AV ESPAÃƒâ€˜A,9.04440
3195,LA PLATA,14.22522
3196,LA PLATA,11.44827
3197,LA PLATA,14.22522
3198,LA PLATA,11.44827
3199,LA PLATA,14.22522
3200,LA PLATA,11.44827
3201,CONFRATERNIDAD FERROVIARIA,14.32376
3202,CONFRATERNIDAD FERROVIARIA,14.32376
3203,CONFRATERNIDAD FERROVIARIA,15.01463
3204,CONFRATERNIDAD FERROVIARIA,15.01463
3205,FRAY JUSTO STA MARIA DE ORO,15.43430
3206,FRAY JUSTO STA MARIA DE ORO,15.43430
3207,FRAY JUSTO STA MARIA DE ORO,14.16031
3208,FRAY JUSTO STA MARIA DE ORO,14.16031
3209,FRAY JUSTO STA MARIA DE ORO,14.16031
3210,BOLIVIA,13.16587
3211,BOLIVIA,15.43430
3212,BOLIVIA,15.43430
3213,BOLIVIA,13.16587
3214,CONFRATERNIDAD FERROVIARIA,14.32376
