poblacion,0-14,primario,secundario,polimodal,lee_y _esc,NoLee_ni_e,x,y,ID,clasificacion,punto_tipo
764.0,129.0,125.0,170.0,27.0,704.0,27.0,-68.85269892,-32.86613665,I266,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.84636306,-32.86614706,I267,1,Intersercción
510.0,76.0,51.0,110.0,20.0,478.0,16.0,-68.85572253,-32.86617624,I268,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.84683314,-32.86616567,I269,1,Intersercción
878.0,123.0,115.0,181.0,41.0,831.0,25.0,-68.85389549,-32.86618313,I270,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.84702544,-32.86617492,I271,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86615042,-32.8662239,I272,1,Intersercción
878.0,123.0,115.0,181.0,41.0,831.0,25.0,-68.85388476,-32.86621017,I273,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86607562,-32.86623283,I274,0,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.84762371,-32.86621172,I275,1,Intersercción
656.0,103.0,120.0,189.0,22.0,617.0,19.0,-68.8409994,-32.86620348,I276,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.8660115,-32.86624178,I277,0,Intersercción
643.0,94.0,58.0,93.0,25.0,598.0,22.0,-68.85701522,-32.86624986,I278,1,Intersercción
878.0,123.0,115.0,181.0,41.0,831.0,25.0,-68.85484627,-32.86626539,I279,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.84841427,-32.86625776,I280,1,Intersercción
669.0,106.0,100.0,178.0,13.0,624.0,22.0,-68.83831751,-32.86626316,I281,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.84895913,-32.86628547,I282,1,Intersercción
669.0,106.0,100.0,178.0,13.0,624.0,22.0,-68.83848843,-32.86628141,I283,1,Intersercción
921.0,177.0,99.0,188.0,51.0,856.0,33.0,-68.88033915,-32.86633746,I284,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86538098,-32.86633127,I285,0,Intersercción
643.0,94.0,58.0,93.0,25.0,598.0,22.0,-68.85838271,-32.86632355,I286,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.84950397,-32.8663222,I287,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86151321,-32.86634509,I288,0,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.85029454,-32.86636823,I289,1,Intersercción
714.0,141.0,96.0,184.0,35.0,649.0,32.0,-68.83449229,-32.86637537,I290,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.85101033,-32.86640515,I293,1,Intersercción
825.0,122.0,141.0,235.0,37.0,771.0,29.0,-68.85106374,-32.86641423,I294,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86463291,-32.86643867,I297,0,Intersercción
656.0,103.0,120.0,189.0,22.0,617.0,19.0,-68.83970622,-32.86640921,I298,1,Intersercción
764.0,129.0,125.0,170.0,27.0,704.0,27.0,-68.85183294,-32.86646023,I303,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.8678809,-32.86648723,I304,1,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.86794502,-32.86647828,I305,0,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.82725343,-32.86646477,I306,1,Intersercción
921.0,177.0,99.0,188.0,51.0,856.0,33.0,-68.87930248,-32.86654385,I308,1,Intersercción
764.0,129.0,125.0,170.0,27.0,704.0,27.0,-68.85266624,-32.86651532,I309,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86395964,-32.86653713,I311,0,Intersercción
958.0,207.0,174.0,276.0,73.0,868.0,45.0,-68.83307369,-32.86650874,I312,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.8240614,-32.86649639,I313,1,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.86860728,-32.86659619,I316,0,Intersercción
878.0,123.0,115.0,181.0,41.0,831.0,25.0,-68.85385209,-32.86658884,I318,1,Intersercción
878.0,123.0,115.0,181.0,41.0,831.0,25.0,-68.85480293,-32.86663504,I321,1,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.83310286,-32.86661698,I322,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86306196,-32.86666238,I323,0,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.82894127,-32.86662038,I324,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.82257336,-32.86661602,I325,1,Intersercción
510.0,76.0,51.0,110.0,20.0,478.0,16.0,-68.85567898,-32.86668113,I328,1,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.83310814,-32.86665306,I329,1,Intersercción
770.0,143.0,168.0,212.0,33.0,712.0,27.0,-68.84508754,-32.86848988,I331,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84605975,-32.86854519,I332,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84604027,-32.86745411,I333,1,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86454476,-32.86819687,I334,0,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86461898,-32.86857566,I335,0,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.83037467,-32.86854293,I337,1,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.83186014,-32.86838263,I338,1,Intersercción
921.0,177.0,99.0,188.0,51.0,856.0,33.0,-68.87776302,-32.86720059,I339,1,Intersercción
848.0,190.0,124.0,180.0,50.0,766.0,40.0,-68.87813505,-32.86860759,I340,1,Intersercción
848.0,190.0,124.0,180.0,50.0,766.0,40.0,-68.87902209999999,-32.86844615,I341,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86836943,-32.8684895,I342,1,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.86902102,-32.868607399999995,I343,0,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.86892559,-32.86811137,I344,0,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.87058115,-32.8684918,I345,0,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86280277,-32.86845647,I346,0,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86334746,-32.86860133,I347,0,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84664735,-32.86858197,I348,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84674537,-32.86750006,I349,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88720569,-32.86808012,I350,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88719637,-32.86804803,I351,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88736659,-32.86863428,I352,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88737579,-32.86866642,I353,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88737090000001,-32.86866738,I355,1,Intersercción
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,-68.89357862,-32.86745435,I356,1,Intersercción
985.0,161.0,166.0,198.0,47.0,915.0,35.0,-68.84605968,-32.86859027,I357,1,Intersercción
666.0,91.0,81.0,165.0,42.0,625.0,14.0,-68.8403327,-32.86858309,I358,1,Intersercción
666.0,91.0,81.0,165.0,42.0,625.0,14.0,-68.84014169,-32.86785248,I359,1,Intersercción
666.0,91.0,81.0,165.0,42.0,625.0,14.0,-68.84161505,-32.86847652,I360,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84743793,-32.86862803,I361,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84751458,-32.86754609,I362,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88403290000001,-32.86868534,I363,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88415132,-32.86800016,I364,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88720069,-32.86808113,I365,1,Intersercción
666.0,91.0,81.0,165.0,42.0,625.0,14.0,-68.83960605,-32.86863626,I366,1,Intersercción
666.0,91.0,81.0,165.0,42.0,625.0,14.0,-68.83959584,-32.86837476,I367,1,Intersercción
485.0,67.0,68.0,131.0,24.0,448.0,21.0,-68.83741757,-32.86760551,I368,1,Intersercción
485.0,67.0,68.0,131.0,24.0,448.0,21.0,-68.83766144,-32.86863375,I369,1,Intersercción
485.0,67.0,68.0,131.0,24.0,448.0,21.0,-68.83890117,-32.86846404,I370,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86673437,-32.86869515,I371,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86662824,-32.86821715,I372,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84822852,-32.86867407,I373,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84833721,-32.86759217,I374,1,Intersercción
517.0,108.0,146.0,161.0,19.0,467.0,30.0,-68.82154894,-32.86863886,I375,1,Intersercción
517.0,108.0,146.0,161.0,19.0,467.0,30.0,-68.82143306,-32.86781815,I376,1,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.82906023,-32.86865836,I377,1,Intersercción
985.0,161.0,166.0,198.0,47.0,915.0,35.0,-68.84743783,-32.86869114,I378,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86657406,-32.86872203,I379,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84877339,-32.86870178,I380,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.82428416,-32.86866978,I381,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.82420023,-32.86788519,I382,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.82558417,-32.86866296,I383,1,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86641441,-32.86830709,I384,0,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86649925,-32.86873097,I385,0,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86530931,-32.86871198,I386,0,Intersercción
1259.0,361.0,517.0,335.0,72.0,1101.0,83.0,-68.86523896,-32.86839599,I387,0,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.82283101,-32.86868577,I388,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.8227363,-32.86795526,I389,1,Intersercción
517.0,108.0,146.0,161.0,19.0,467.0,30.0,-68.82018287,-32.86786145,I390,1,Intersercción
517.0,108.0,146.0,161.0,19.0,467.0,30.0,-68.82028805,-32.86869116,I391,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84929688,-32.86873848,I392,1,Intersercción
1019.0,153.0,163.0,246.0,38.0,950.0,36.0,-68.84938419,-32.86765656,I393,1,Intersercción
848.0,190.0,124.0,180.0,50.0,766.0,40.0,-68.87722662,-32.86877803,I394,1,Intersercción
921.0,177.0,99.0,188.0,51.0,856.0,33.0,-68.8768546,-32.86737102,I395,1,Intersercción
947.0,140.0,124.0,234.0,44.0,884.0,30.0,-68.84119244,-32.8717942,I396,1,Intersercción
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,-68.86581173,-32.87122432,I397,1,Intersercción
745.0,213.0,317.0,201.0,20.0,626.0,58.0,-68.86576638,-32.87121033,I398,1,Intersercción
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,-68.86754787,-32.8717599,I399,1,Intersercción
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,-68.86771362,-32.87121191,I400,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85732701,-32.87171446,I401,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85670708,-32.87183097,I402,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85664296,-32.87183992,I403,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85652657,-32.87112745,I404,1,Intersercción
785.0,115.0,154.0,214.0,30.0,724.0,29.0,-68.83194124,-32.87070009,I406,1,Intersercción
785.0,115.0,154.0,214.0,30.0,724.0,29.0,-68.83199254,-32.87182727,I407,1,Intersercción
585.0,90.0,91.0,148.0,25.0,556.0,11.0,-68.83339252,-32.87170291,I408,1,Intersercción
583.0,137.0,103.0,186.0,22.0,514.0,36.0,-68.86144947,-32.87196243,I409,1,Intersercción
583.0,137.0,103.0,186.0,22.0,514.0,36.0,-68.86124304,-32.87051831,I410,1,Intersercción
583.0,137.0,103.0,186.0,22.0,514.0,36.0,-68.86128044,-32.87077998,I411,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.84827651,-32.87186612,I415,1,Intersercción
985.0,161.0,166.0,198.0,47.0,915.0,35.0,-68.84800048,-32.87081982,I416,1,Intersercción
575.0,88.0,68.0,138.0,24.0,529.0,20.0,-68.84953774,-32.8716332,I417,1,Intersercción
741.0,116.0,120.0,188.0,46.0,699.0,24.0,-68.88144309,-32.87177571,I418,1,Intersercción
741.0,116.0,120.0,188.0,46.0,699.0,24.0,-68.88144289,-32.871928999999994,I419,1,Intersercción
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,-68.86826899,-32.87138382,I420,1,Intersercción
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,-68.86996713,-32.87191759,I421,1,Intersercción
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,-68.86996713,-32.87191759,I422,1,Intersercción
1376.0,429.0,613.0,359.0,48.0,1157.0,116.0,-68.87011744,-32.87142182,I423,0,Intersercción
612.0,125.0,111.0,172.0,28.0,553.0,27.0,-68.86082974,-32.8705745,I424,1,Intersercción
583.0,137.0,103.0,186.0,22.0,514.0,36.0,-68.86087388,-32.87083126,I425,1,Intersercción
785.0,115.0,154.0,214.0,30.0,724.0,29.0,-68.83049847,-32.87086045,I426,1,Intersercción
785.0,115.0,154.0,214.0,30.0,724.0,29.0,-68.83054993,-32.87189746,I427,1,Intersercción
676.0,76.0,88.0,151.0,30.0,639.0,17.0,-68.85168764,-32.87031028,I428,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85200547,-32.87194272,I429,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85272159,-32.87180831,I430,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85601235,-32.87195641,I431,1,Intersercción
853.0,138.0,113.0,190.0,32.0,799.0,31.0,-68.85586391,-32.87124391,I432,1,Intersercción
583.0,137.0,103.0,186.0,22.0,514.0,36.0,-68.86065785,-32.87200332,I433,1,Intersercción
583.0,137.0,103.0,186.0,22.0,514.0,36.0,-68.86044345,-32.87066588,I434,1,Intersercción
583.0,137.0,103.0,186.0,22.0,514.0,36.0,-68.86047751,-32.87087839,I435,1,Intersercción
876.0,157.0,229.0,261.0,57.0,810.0,35.0,-68.82209628,-32.8727784,I436,1,Intersercción
876.0,157.0,229.0,261.0,57.0,810.0,35.0,-68.82216974,-32.87344575,I437,1,Intersercción
876.0,157.0,229.0,261.0,57.0,810.0,35.0,-68.82342004,-32.87338441,I438,1,Intersercción
831.0,138.0,134.0,217.0,30.0,775.0,36.0,-68.83982171,-32.87348764,I439,1,Intersercción
831.0,138.0,134.0,217.0,30.0,775.0,36.0,-68.83978026,-32.87276623,I440,1,Intersercción
947.0,140.0,124.0,234.0,44.0,884.0,30.0,-68.84005707,-32.87332563,I441,1,Intersercción
612.0,105.0,68.0,120.0,19.0,578.0,15.0,-68.85813618,-32.87352778,I442,1,Intersercción
12.0,1.0,3.0,0.0,3.0,12.0,0.0,-68.85875911,-32.87342194,I443,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.85186391,-32.87353854,I444,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.8526228,-32.87339517,I445,1,Intersercción
730.0,137.0,153.0,236.0,19.0,669.0,34.0,-68.82059889,-32.87350663,I446,1,Intersercción
730.0,137.0,153.0,236.0,19.0,669.0,34.0,-68.82036974,-32.87321776,I447,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.84738676,-32.8735512,I448,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.8471957,-32.87281158,I449,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.84864802,-32.87331829,I450,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.84737606,-32.8735602,I451,1,Intersercción
612.0,105.0,68.0,120.0,19.0,578.0,15.0,-68.85761348,-32.87297716,I452,1,Intersercción
612.0,105.0,68.0,120.0,19.0,578.0,15.0,-68.85774071,-32.87359947,I453,1,Intersercción
612.0,105.0,68.0,120.0,19.0,578.0,15.0,-68.85759109,-32.87361733,I454,1,Intersercción
730.0,137.0,153.0,236.0,19.0,669.0,34.0,-68.82060943,-32.87357878,I455,1,Intersercción
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,-68.86905693,-32.87325115,I457,1,Intersercción
947.0,140.0,124.0,234.0,44.0,884.0,30.0,-68.84558077,-32.87365718,I458,1,Intersercción
947.0,140.0,124.0,234.0,44.0,884.0,30.0,-68.84417151,-32.87297015,I459,1,Intersercción
947.0,140.0,124.0,234.0,44.0,884.0,30.0,-68.84543335,-32.87240365,I460,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83494891,-32.87366164,I461,1,Intersercción
585.0,90.0,91.0,148.0,25.0,556.0,11.0,-68.83466236,-32.87260628,I462,1,Intersercción
924.0,136.0,120.0,224.0,36.0,864.0,31.0,-68.83623158,-32.87341987,I463,1,Intersercción
575.0,88.0,68.0,138.0,24.0,529.0,20.0,-68.85079641,-32.87292413,I464,1,Intersercción
620.0,101.0,79.0,156.0,29.0,577.0,22.0,-68.85099815,-32.8736908,I465,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85702459999999,-32.87372489,I466,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85683402,-32.87263362,I467,1,Intersercción
831.0,138.0,134.0,217.0,30.0,775.0,36.0,-68.83988543,-32.87370412,I468,1,Intersercción
947.0,140.0,124.0,234.0,44.0,884.0,30.0,-68.84378632,-32.87326723,I469,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.8434329,-32.87372665,I470,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84032403,-32.87342516,I471,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.840262,-32.87374969,I472,1,Intersercción
963.0,204.0,204.0,278.0,28.0,868.0,41.0,-68.82219054,-32.87373432,I473,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.8401738,-32.87377663,I474,1,Intersercción
730.0,137.0,153.0,236.0,19.0,669.0,34.0,-68.82055566,-32.87375002,I475,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85655431,-32.873805499999996,I476,1,Intersercción
519.0,65.0,73.0,119.0,9.0,484.0,14.0,-68.84010967,-32.87378556,I477,1,Intersercción
585.0,90.0,91.0,148.0,25.0,556.0,11.0,-68.8334334,-32.87269482,I478,1,Intersercción
806.0,143.0,147.0,230.0,31.0,739.0,29.0,-68.83348481,-32.87377692,I479,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.84605067,-32.87380203,I480,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.84584895,-32.87305338,I481,1,Intersercción
500.0,70.0,92.0,137.0,16.0,473.0,13.0,-68.84592241,-32.87381991,I484,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85629868,-32.87330026,I485,1,Intersercción
581.0,88.0,52.0,135.0,14.0,547.0,15.0,-68.85638329,-32.87384137,I486,1,Intersercción
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,-68.85010030000001,-32.87386105,I487,1,Intersercción
575.0,88.0,68.0,138.0,24.0,529.0,20.0,-68.84989857,-32.87309437,I488,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83503370000001,-32.89710566,I489,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83524582,-32.89798959,I490,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.8361546,-32.8978375,I491,1,Intersercción
681.0,64.0,112.0,109.0,14.0,615.0,47.0,-68.86256663,-32.89685041,I492,1,Intersercción
264.0,39.0,19.0,66.0,14.0,243.0,13.0,-68.86281063,-32.89803189,I493,1,Intersercción
264.0,39.0,19.0,66.0,14.0,243.0,13.0,-68.86347331,-32.89802359,I494,1,Intersercción
681.0,64.0,112.0,109.0,14.0,615.0,47.0,-68.86200015,-32.8968588,I495,1,Intersercción
647.0,70.0,70.0,117.0,12.0,616.0,18.0,-68.86218002,-32.89804021,I496,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84824259999999,-32.89803309,I497,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84801873,-32.89769017,I498,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84986737,-32.89793586,I499,1,Intersercción
681.0,64.0,112.0,109.0,14.0,615.0,47.0,-68.86084581,-32.89687555,I500,1,Intersercción
647.0,70.0,70.0,117.0,12.0,616.0,18.0,-68.86098291,-32.89805692,I501,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8475371,-32.89807731,I502,1,Intersercción
672.0,103.0,68.0,110.0,33.0,627.0,22.0,-68.85948649,-32.89810033,I503,1,Intersercción
564.0,48.0,56.0,101.0,22.0,538.0,13.0,-68.85937083,-32.89689194,I504,1,Intersercción
672.0,103.0,68.0,110.0,33.0,627.0,22.0,-68.85820385,-32.89813495,I508,1,Intersercción
564.0,48.0,56.0,101.0,22.0,538.0,13.0,-68.85813099,-32.89690857,I509,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84809275,-32.89815914,I510,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84786827,-32.898176899999996,I511,1,Intersercción
697.0,92.0,41.0,111.0,14.0,651.0,24.0,-68.85688909999999,-32.89819657,I512,1,Intersercción
567.0,64.0,41.0,95.0,9.0,541.0,9.0,-68.85677357,-32.89692506,I513,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8451962,-32.89818264,I514,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84510192,-32.89708246,I515,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86628859,-32.86671096,I517,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88683473,-32.86675828,I518,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88683905,-32.86679138,I520,1,Intersercción
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,-68.88684359,-32.86679052,I521,1,Intersercción
1065.0,215.0,217.0,292.0,52.0,977.0,45.0,-68.83226931,-32.86670604,I522,1,Intersercción
643.0,94.0,58.0,93.0,25.0,598.0,22.0,-68.85696099,-32.86675474,I524,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86611749,-32.86680996,I525,0,Intersercción
643.0,94.0,58.0,93.0,25.0,598.0,22.0,-68.85832849,-32.86682843,I526,1,Intersercción
612.0,125.0,111.0,172.0,28.0,553.0,27.0,-68.85848552,-32.86684226,I527,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86166198,-32.86686823,I528,0,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86552971,-32.8668995,I529,0,Intersercción
714.0,141.0,96.0,184.0,35.0,649.0,32.0,-68.83461958,-32.86687147,I530,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86804048,-32.86695627,I531,1,Intersercción
714.0,141.0,96.0,184.0,35.0,649.0,32.0,-68.83593367,-32.8669273,I532,1,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.87040172,-32.86697678,I533,0,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86494194,-32.86698002,I534,0,Intersercción
541.0,129.0,131.0,162.0,31.0,493.0,23.0,-68.82165922,-32.866925800000004,I535,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86474958,-32.86700686,I536,0,Intersercción
669.0,106.0,100.0,178.0,13.0,624.0,22.0,-68.83724777,-32.86697410000001,I537,1,Intersercción
921.0,177.0,99.0,188.0,51.0,856.0,33.0,-68.87865005,-32.86703915,I538,1,Intersercción
921.0,177.0,99.0,188.0,51.0,856.0,33.0,-68.87937606,-32.86689985,I539,1,Intersercción
933.0,248.0,252.0,259.0,48.0,832.0,56.0,-68.82145612,-32.8669706,I540,1,Intersercción
784.0,106.0,116.0,194.0,29.0,735.0,23.0,-68.84400029,-32.86701878,I542,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.82262067,-32.86699931,I543,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.82171784,-32.86699802,I544,1,Intersercción
763.0,172.0,173.0,224.0,22.0,681.0,40.0,-68.8216751,-32.86699796,I545,1,Intersercción
1174.0,342.0,514.0,271.0,70.0,1008.0,81.0,-68.86430073,-32.86706949,I547,0,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.86868134,-32.8670922,I548,0,Intersercción
656.0,103.0,120.0,189.0,22.0,617.0,19.0,-68.84123291,-32.8670694,I549,1,Intersercción
517.0,108.0,146.0,161.0,19.0,467.0,30.0,-68.82134106,-32.86707413,I551,1,Intersercción
770.0,143.0,168.0,212.0,33.0,712.0,27.0,-68.8452502,-32.86711951,I553,1,Intersercción
1587.0,470.0,492.0,295.0,166.0,1360.0,132.0,-68.86869194,-32.86715533,I554,0,Intersercción
656.0,103.0,120.0,189.0,22.0,617.0,19.0,-68.83994,-32.86712185,I555,1,Intersercción
764.0,129.0,125.0,170.0,27.0,704.0,27.0,-68.85261177,-32.86714644,I556,1,Intersercción
656.0,103.0,120.0,189.0,22.0,617.0,19.0,-68.83952327,-32.86713935,I557,1,Intersercción
1244.0,350.0,491.0,320.0,63.0,1054.0,108.0,-68.86809356,-32.86718175,I558,1,Intersercción
