ID,radio_censal,punto_tipo,poblacion,hogares,desocupado,0-14,65_mas,inicial,primario,egb,secundario,polimodal,superior,universitario,post_universitario,lee_y _esc,NoLee_ni_e,hacinamiento,sin_agua,sin_cloaca,densidad_comercial,microzonificacion,macrozonificacion,x,y,index,clasificacion
I1133,500070103.0,Intersercción,703.0,313.0,18.0,127.0,88.0,16.0,83.0,26.0,134.0,34.0,112.0,237.0,21.0,651.0,15.0,0.0,29.0,0.0,10.0,Comercial,Altamente urbano,"-68,84477544","-32,87591041",1206,1.0
I1134,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,10.0,Comercial,Altamente urbano,"-68,84488219","-32,87597366",1207,1.0
I1135,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,16.0,Residencial urbano,Urbano,"-68,85066305","-32,87598971",1208,1.0
I1136,500070603.0,Intersercción,691.0,239.0,20.0,108.0,152.0,18.0,97.0,45.0,167.0,29.0,75.0,215.0,12.0,648.0,21.0,1.0,0.0,2.0,23.0,Residencial urbano,Urbano,"-68,85614469","-32,87602319",1209,0.0
I1138,500070711.0,Intersercción,924.0,354.0,20.0,136.0,201.0,34.0,120.0,46.0,224.0,36.0,105.0,302.0,17.0,864.0,31.0,0.0,0.0,3.0,33.0,Residencial urbano,Urbano,"-68,83695331","-32,8760808",1211,1.0
I1139,500070711.0,Intersercción,924.0,354.0,20.0,136.0,201.0,34.0,120.0,46.0,224.0,36.0,105.0,302.0,17.0,864.0,31.0,0.0,0.0,3.0,33.0,Residencial urbano,Urbano,"-68,83693187","-32,87611684",1212,1.0
I1140,500070603.0,Intersercción,691.0,239.0,20.0,108.0,152.0,18.0,97.0,45.0,167.0,29.0,75.0,215.0,12.0,648.0,21.0,1.0,0.0,2.0,22.0,Residencial urbano,Urbano,"-68,85519338","-32,87620243",1213,0.0
I1141,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,14.0,Residencial urbano,Urbano,"-68,84939106","-32,87623165",1214,1.0
I1142,500070104.0,Intersercción,519.0,245.0,9.0,65.0,132.0,11.0,73.0,12.0,119.0,9.0,59.0,198.0,12.0,484.0,14.0,0.0,0.0,0.0,3.0,Comercial,Altamente urbano,"-68,84299036","-32,87625083",1215,0.0
I1143,500070209.0,Intersercción,806.0,304.0,30.0,143.0,116.0,22.0,147.0,45.0,230.0,31.0,88.0,183.0,10.0,739.0,29.0,4.0,0.0,0.0,44.0,Comercial,Altamente urbano,"-68,83563869","-32,87624138",1216,1.0
I1144,500070106.0,Intersercción,664.0,268.0,21.0,104.0,120.0,16.0,103.0,12.0,154.0,30.0,65.0,233.0,8.0,610.0,18.0,2.0,2.0,0.0,32.0,Comercial,Altamente urbano,"-68,83700639","-32,87627022",1217,0.0
I1145,500070209.0,Intersercción,806.0,304.0,30.0,143.0,116.0,22.0,147.0,45.0,230.0,31.0,88.0,183.0,10.0,739.0,29.0,4.0,0.0,0.0,44.0,Comercial,Altamente urbano,"-68,83535013","-32,87626805",1218,1.0
I1146,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,44.0,Comercial,Altamente urbano,"-68,83564931","-32,87627746",1219,0.0
I1147,500070209.0,Intersercción,806.0,304.0,30.0,143.0,116.0,22.0,147.0,45.0,230.0,31.0,88.0,183.0,10.0,739.0,29.0,4.0,0.0,0.0,41.0,Comercial,Altamente urbano,"-68,83484781","-32,87632149",1220,1.0
I1148,500070605.0,Intersercción,504.0,189.0,10.0,81.0,86.0,13.0,54.0,27.0,118.0,14.0,66.0,180.0,14.0,474.0,16.0,1.0,0.0,1.0,18.0,Residencial urbano,Urbano,"-68,85417795","-32,8763906",1221,0.0
I1149,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,9.0,Comercial,Altamente urbano,"-68,84853592","-32,87640193",1222,1.0
I1150,500070209.0,Intersercción,806.0,304.0,30.0,143.0,116.0,22.0,147.0,45.0,230.0,31.0,88.0,183.0,10.0,739.0,29.0,4.0,0.0,0.0,29.0,Comercial,Altamente urbano,"-68,83359746","-32,87639197",1223,1.0
I1151,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,2.0,Residencial urbano,Urbano,"-68,87285626","-32,87648312",1224,1.0
I1152,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,0.0,Residencial urbano,Urbano,"-68,87252449","-32,87564008",1225,1.0
I1153,500070213.0,Intersercción,808.0,311.0,23.0,156.0,102.0,37.0,179.0,36.0,251.0,37.0,68.0,149.0,8.0,738.0,40.0,5.0,0.0,1.0,23.0,Comercial,Altamente urbano,"-68,83219751","-32,87646223",1226,1.0
I1154,500070605.0,Intersercción,504.0,189.0,10.0,81.0,86.0,13.0,54.0,27.0,118.0,14.0,66.0,180.0,14.0,474.0,16.0,1.0,0.0,1.0,19.0,Residencial urbano,Urbano,"-68,85342972","-32,876534",1227,0.0
I1155,500070213.0,Intersercción,808.0,311.0,23.0,156.0,102.0,37.0,179.0,36.0,251.0,37.0,68.0,149.0,8.0,738.0,40.0,5.0,0.0,1.0,21.0,Comercial,Altamente urbano,"-68,83078688","-32,87653247",1228,1.0
I1156,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,20.0,Comercial,Altamente urbano,"-68,82938691","-32,87661172",1229,0.0
I1157,500070605.0,Intersercción,504.0,189.0,10.0,81.0,86.0,13.0,54.0,27.0,118.0,14.0,66.0,180.0,14.0,474.0,16.0,1.0,0.0,1.0,19.0,Residencial urbano,Urbano,"-68,8526708","-32,87667738",1230,0.0
I1158,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,25.0,Comercial,Altamente urbano,"-68,82790144","-32,87669985",1231,0.0
I1159,500070602.0,Intersercción,581.0,225.0,27.0,88.0,114.0,17.0,52.0,34.0,135.0,14.0,71.0,221.0,13.0,547.0,15.0,0.0,0.0,2.0,20.0,Residencial urbano,Urbano,"-68,85785313","-32,87680961",1232,0.0
I1160,500071018.0,Intersercción,1373.0,0.0,0.0,4.0,12.0,2.0,749.0,171.0,290.0,65.0,12.0,29.0,0.0,1315.0,58.0,0.0,0.0,0.0,7.0,Residencial urbano,Urbano,"-68,85924295","-32,87655825",1233,1.0
I1161,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,19.0,Comercial,Altamente urbano,"-68,82664039","-32,87677025",1234,0.0
I1162,500070114.0,Intersercción,411.0,163.0,20.0,68.0,40.0,15.0,29.0,29.0,77.0,24.0,45.0,165.0,10.0,380.0,18.0,0.0,0.0,0.0,18.0,Comercial,Altamente urbano,"-68,84510513","-32,87681251",1235,0.0
I1163,500281001.0,Intersercción,990.0,314.0,31.0,218.0,119.0,42.0,268.0,52.0,332.0,43.0,64.0,112.0,3.0,889.0,50.0,2.0,0.0,6.0,17.0,Comercial,Altamente urbano,"-68,82651211","-32,87679712",1236,1.0
I1164,500070114.0,Intersercción,411.0,163.0,20.0,68.0,40.0,15.0,29.0,29.0,77.0,24.0,45.0,165.0,10.0,380.0,18.0,0.0,0.0,0.0,18.0,Comercial,Altamente urbano,"-68,84508373","-32,87683052",1237,0.0
I1165,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,87300523","-32,8769251",1238,1.0
I1166,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,19.0,Residencial urbano,Urbano,"-68,8509285","-32,87699992",1239,1.0
I1167,500070603.0,Intersercción,691.0,239.0,20.0,108.0,152.0,18.0,97.0,45.0,167.0,29.0,75.0,215.0,12.0,648.0,21.0,1.0,0.0,2.0,34.0,Residencial urbano,Urbano,"-68,85643151","-32,87706948",1240,0.0
I1168,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,8730691","-32,87709649",1241,1.0
I1169,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,87301449","-32,87695061",1242,1.0
I1170,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,4.0,Residencial urbano,Urbano,"-68,87235314","-32,87711379",1243,1.0
I1171,500070106.0,Intersercción,664.0,268.0,21.0,104.0,120.0,16.0,103.0,12.0,154.0,30.0,65.0,233.0,8.0,610.0,18.0,2.0,2.0,0.0,10.0,Comercial,Altamente urbano,"-68,83851365","-32,87700921",1244,0.0
I1172,500070106.0,Intersercción,664.0,268.0,21.0,104.0,120.0,16.0,103.0,12.0,154.0,30.0,65.0,233.0,8.0,610.0,18.0,2.0,2.0,0.0,10.0,Comercial,Altamente urbano,"-68,83856482","-32,87719197",1245,0.0
I1173,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,12.0,Comercial,Altamente urbano,"-68,84965649","-32,87724186",1246,1.0
I1174,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,4.0,Residencial urbano,Urbano,"-68,8716476","-32,87731144",1247,1.0
I1175,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,87315424","-32,87734003",1248,1.0
I1176,500070114.0,Intersercción,411.0,163.0,20.0,68.0,40.0,15.0,29.0,29.0,77.0,24.0,45.0,165.0,10.0,380.0,18.0,0.0,0.0,0.0,15.0,Comercial,Altamente urbano,"-68,84401418","-32,87738824",1249,0.0
I1177,500070605.0,Intersercción,504.0,189.0,10.0,81.0,86.0,13.0,54.0,27.0,118.0,14.0,66.0,180.0,14.0,474.0,16.0,1.0,0.0,1.0,33.0,Residencial urbano,Urbano,"-68,85445405","-32,8774459",1250,0.0
I1178,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,56.0,Comercial,Altamente urbano,"-68,83595705","-32,87744105",1251,0.0
I1179,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,4.0,Residencial urbano,Urbano,"-68,8724915","-32,87750166",1252,1.0
I1180,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,87098816","-32,87754052",1253,1.0
I1181,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,57.0,Comercial,Altamente urbano,"-68,83566847","-32,87747674",1254,0.0
I1182,500070104.0,Intersercción,519.0,245.0,9.0,65.0,132.0,11.0,73.0,12.0,119.0,9.0,59.0,198.0,12.0,484.0,14.0,0.0,0.0,0.0,9.0,Comercial,Altamente urbano,"-68,84316981","-32,8775044",1255,0.0
I1183,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,50.0,Comercial,Altamente urbano,"-68,83493105","-32,87752987",1256,0.0
I1184,500070104.0,Intersercción,519.0,245.0,9.0,65.0,132.0,11.0,73.0,12.0,119.0,9.0,59.0,198.0,12.0,484.0,14.0,0.0,0.0,0.0,7.0,Comercial,Altamente urbano,"-68,8426675","-32,87754885",1257,0.0
I1185,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,2.0,Residencial urbano,Urbano,"-68,87023915","-32,87763539",1258,1.0
I1186,500070104.0,Intersercción,519.0,245.0,9.0,65.0,132.0,11.0,73.0,12.0,119.0,9.0,59.0,198.0,12.0,484.0,14.0,0.0,0.0,0.0,7.0,Comercial,Altamente urbano,"-68,84238964","-32,87756654",1259,0.0
I1187,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,12.0,Comercial,Altamente urbano,"-68,84661048","-32,8775808",1260,1.0
I1188,500070104.0,Intersercción,519.0,245.0,9.0,65.0,132.0,11.0,73.0,12.0,119.0,9.0,59.0,198.0,12.0,484.0,14.0,0.0,0.0,0.0,7.0,Comercial,Altamente urbano,"-68,84212246","-32,87758423",1261,0.0
I1189,500070104.0,Intersercción,519.0,245.0,9.0,65.0,132.0,11.0,73.0,12.0,119.0,9.0,59.0,198.0,12.0,484.0,14.0,0.0,0.0,0.0,7.0,Comercial,Altamente urbano,"-68,84186595","-32,87761096",1262,0.0
I1190,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,31.0,Comercial,Altamente urbano,"-68,83364863","-32,8776003",1263,0.0
I1191,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,0.0,Residencial urbano,Urbano,"-68,8694672","-32,87766084",1264,1.0
I1192,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,4.0,Residencial urbano,Urbano,"-68,8717753","-32,87767225",1265,1.0
I1193,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,4.0,Residencial urbano,Urbano,"-68,87166114","-32,87734971",1266,1.0
I1194,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,87329266","-32,87769183",1267,1.0
I1195,500070104.0,Intersercción,519.0,245.0,9.0,65.0,132.0,11.0,73.0,12.0,119.0,9.0,59.0,198.0,12.0,484.0,14.0,0.0,0.0,0.0,6.0,Comercial,Altamente urbano,"-68,84141707","-32,87765548",1268,0.0
I1196,500070105.0,Intersercción,571.0,266.0,29.0,77.0,104.0,18.0,65.0,24.0,146.0,18.0,68.0,203.0,6.0,534.0,21.0,0.0,0.0,1.0,6.0,Comercial,Altamente urbano,"-68,8412247","-32,87767327",1269,0.0
I1197,500070213.0,Intersercción,808.0,311.0,23.0,156.0,102.0,37.0,179.0,36.0,251.0,37.0,68.0,149.0,8.0,738.0,40.0,5.0,0.0,1.0,25.0,Comercial,Altamente urbano,"-68,83224866","-32,87767057",1270,1.0
I1198,500070605.0,Intersercción,504.0,189.0,10.0,81.0,86.0,13.0,54.0,27.0,118.0,14.0,66.0,180.0,14.0,474.0,16.0,1.0,0.0,1.0,34.0,Residencial urbano,Urbano,"-68,8529469","-32,87772367",1271,0.0
I1199,500070213.0,Intersercción,808.0,311.0,23.0,156.0,102.0,37.0,179.0,36.0,251.0,37.0,68.0,149.0,8.0,738.0,40.0,5.0,0.0,1.0,25.0,Comercial,Altamente urbano,"-68,83083801","-32,8777408",1272,1.0
I1200,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,22.0,Comercial,Altamente urbano,"-68,84538122","-32,87781373",1273,1.0
I1201,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,23.0,Comercial,Altamente urbano,"-68,82943804","-32,87781104",1274,0.0
I1202,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,87108044","-32,87786991",1275,1.0
I1203,500070608.0,Intersercción,949.0,349.0,16.0,165.0,115.0,37.0,106.0,44.0,170.0,31.0,109.0,364.0,31.0,862.0,44.0,3.0,0.0,1.0,14.0,Residencial urbano,Urbano,"-68,85813997","-32,8778559",1276,1.0
I1204,500070608.0,Intersercción,949.0,349.0,16.0,165.0,115.0,37.0,106.0,44.0,170.0,31.0,109.0,364.0,31.0,862.0,44.0,3.0,0.0,1.0,13.0,Residencial urbano,Urbano,"-68,85815063","-32,87787394",1277,1.0
I1205,500071018.0,Intersercción,1373.0,0.0,0.0,4.0,12.0,2.0,749.0,171.0,290.0,65.0,12.0,29.0,0.0,1315.0,58.0,0.0,0.0,0.0,5.0,Residencial urbano,Urbano,"-68,85944319","-32,87762457",1278,1.0
I1206,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,22.0,Comercial,Altamente urbano,"-68,82799531","-32,87789021",1279,0.0
I1207,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,16.0,Comercial,Altamente urbano,"-68,82701213","-32,87793394",1280,0.0
I1208,500281001.0,Intersercción,990.0,314.0,31.0,218.0,119.0,42.0,268.0,52.0,332.0,43.0,64.0,112.0,3.0,889.0,50.0,2.0,0.0,6.0,15.0,Comercial,Altamente urbano,"-68,82690527","-32,87793379",1281,1.0
I1209,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,3.0,Residencial urbano,Urbano,"-68,87114431","-32,87804129",1282,1.0
I1210,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,22.0,Comercial,Altamente urbano,"-68,84544497","-32,87802119",1283,1.0
I1211,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,27.0,Residencial urbano,Urbano,"-68,85120458","-32,87804621",1284,1.0
I1212,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,23.0,Residencial urbano,Urbano,"-68,85076633","-32,87812684",1285,1.0
I1213,500070608.0,Intersercción,949.0,349.0,16.0,165.0,115.0,37.0,106.0,44.0,170.0,31.0,109.0,364.0,31.0,862.0,44.0,3.0,0.0,1.0,24.0,Residencial urbano,Urbano,"-68,8567183","-32,87814282",1286,1.0
I1214,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,2.0,Residencial urbano,Urbano,"-68,87047086","-32,87821192",1287,1.0
I1215,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,10.0,Comercial,Altamente urbano,"-68,84676973","-32,87818513",1288,1.0
I1216,500070606.0,Intersercción,1255.0,422.0,37.0,280.0,178.0,41.0,295.0,63.0,263.0,37.0,104.0,315.0,34.0,1121.0,67.0,10.0,0.0,33.0,17.0,Comercial,Altamente urbano,"-68,85012498","-32,8782433",1289,1.0
I1217,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,21.0,Comercial,Altamente urbano,"-68,84423705","-32,87826315",1290,1.0
I1218,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,1.0,Residencial urbano,Urbano,"-68,86972257","-32,8784005",1291,1.0
I1219,500071017.0,Intersercción,1016.0,311.0,37.0,184.0,130.0,32.0,141.0,43.0,261.0,50.0,145.0,284.0,11.0,945.0,38.0,0.0,0.0,1.0,1.0,Residencial urbano,Urbano,"-68,86981129","-32,87837814",1292,1.0
I1220,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,21.0,Comercial,Altamente urbano,"-68,84555114","-32,87841807",1293,1.0
I1221,500070106.0,Intersercción,664.0,268.0,21.0,104.0,120.0,16.0,103.0,12.0,154.0,30.0,65.0,233.0,8.0,610.0,18.0,2.0,2.0,0.0,7.0,Comercial,Altamente urbano,"-68,83890454","-32,8784187",1294,0.0
I1222,500070106.0,Intersercción,664.0,268.0,21.0,104.0,120.0,16.0,103.0,12.0,154.0,30.0,65.0,233.0,8.0,610.0,18.0,2.0,2.0,0.0,30.0,Comercial,Altamente urbano,"-68,83760074","-32,87848915",1295,0.0
I1223,500070607.0,Intersercción,794.0,297.0,32.0,104.0,127.0,19.0,122.0,21.0,175.0,38.0,88.0,265.0,24.0,736.0,27.0,0.0,0.0,8.0,24.0,Residencial urbano,Urbano,"-68,85474081","-32,87851925",1296,0.0
I1224,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,18.0,Comercial,Altamente urbano,"-68,84293292","-32,87852301",1297,1.0
I1225,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,58.0,Comercial,Altamente urbano,"-68,83625417","-32,87856855",1298,0.0
I1226,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,60.0,Comercial,Altamente urbano,"-68,83596561","-32,87859522",1299,0.0
I1227,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,20.0,Comercial,Altamente urbano,"-68,84217397","-32,87866633",1300,1.0
I1228,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,53.0,Comercial,Altamente urbano,"-68,83501445","-32,87865709",1301,0.0
I1229,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,19.0,Comercial,Altamente urbano,"-68,84172501","-32,87875593",1302,1.0
I1230,500070214.0,Intersercción,750.0,270.0,14.0,132.0,86.0,19.0,150.0,43.0,181.0,27.0,84.0,197.0,7.0,696.0,25.0,1.0,0.0,1.0,32.0,Comercial,Altamente urbano,"-68,8336999","-32,87875453",1303,0.0
I1231,500070105.0,Intersercción,571.0,266.0,29.0,77.0,104.0,18.0,65.0,24.0,146.0,18.0,68.0,203.0,6.0,534.0,21.0,0.0,0.0,1.0,18.0,Comercial,Altamente urbano,"-68,84153261","-32,87878274",1304,0.0
I1232,500070607.0,Intersercción,794.0,297.0,32.0,104.0,127.0,19.0,122.0,21.0,175.0,38.0,88.0,265.0,24.0,736.0,27.0,0.0,0.0,8.0,25.0,Residencial urbano,Urbano,"-68,85322293","-32,87881503",1305,0.0
I1233,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,7.0,Comercial,Altamente urbano,"-68,84695023","-32,87886162",1306,1.0
I1234,500070213.0,Intersercción,808.0,311.0,23.0,156.0,102.0,37.0,179.0,36.0,251.0,37.0,68.0,149.0,8.0,738.0,40.0,5.0,0.0,1.0,25.0,Comercial,Altamente urbano,"-68,83229987","-32,87885185",1307,1.0
I1235,500070608.0,Intersercción,949.0,349.0,16.0,165.0,115.0,37.0,106.0,44.0,170.0,31.0,109.0,364.0,31.0,862.0,44.0,3.0,0.0,1.0,10.0,Residencial urbano,Urbano,"-68,85841614","-32,87890217",1308,1.0
I1236,500070213.0,Intersercción,808.0,311.0,23.0,156.0,102.0,37.0,179.0,36.0,251.0,37.0,68.0,149.0,8.0,738.0,40.0,5.0,0.0,1.0,24.0,Comercial,Altamente urbano,"-68,83088916","-32,87894012",1309,1.0
I1237,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,18.0,Comercial,Altamente urbano,"-68,82949981","-32,87903742",1310,0.0
I1238,500070102.0,Intersercción,882.0,273.0,30.0,138.0,171.0,21.0,175.0,59.0,199.0,33.0,91.0,218.0,13.0,803.0,40.0,3.0,17.0,22.0,18.0,Comercial,Altamente urbano,"-68,84573165","-32,87908554",1311,1.0
I1239,500070608.0,Intersercción,949.0,349.0,16.0,165.0,115.0,37.0,106.0,44.0,170.0,31.0,109.0,364.0,31.0,862.0,44.0,3.0,0.0,1.0,17.0,Residencial urbano,Urbano,"-68,85713344","-32,87914417",1312,1.0
I1240,500070607.0,Intersercción,794.0,297.0,32.0,104.0,127.0,19.0,122.0,21.0,175.0,38.0,88.0,265.0,24.0,736.0,27.0,0.0,0.0,8.0,27.0,Residencial urbano,Urbano,"-68,85150195","-32,87914663",1313,0.0
I1243,500070212.0,Intersercción,470.0,157.0,12.0,78.0,85.0,12.0,118.0,12.0,145.0,18.0,60.0,70.0,8.0,433.0,20.0,0.0,0.0,0.0,12.0,Comercial,Altamente urbano,"-68,82808909","-32,87912566",1316,0.0
