SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87323,-32.89166,"-68,87323-32,89166",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87323,-32.89168,"-68,87323-32,89168",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87165,-32.89128,"-68,87165-32,89128",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86404,-32.89158,"-68,86404-32,89158",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87162,-32.89104,"-68,87162-32,89104",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87337,-32.89145,"-68,87337-32,89145",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86734,-32.89404,"-68,86734-32,89404",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86508,-32.89971,"-68,86508-32,89971",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86509,-32.89973,"-68,86509-32,89973",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87045,-32.899,"-68,87045-32,899",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86572,-32.89907,"-68,86572-32,89907",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti要,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87195,-32.89397,"-68,87195-32,89397",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.8865,-32.86586,"-68,8865-32,86586",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88737,-32.86863,"-68,88737-32,86863",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.8872,-32.86805,"-68,8872-32,86805",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88721,-32.86808,"-68,88721-32,86808",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88737,-32.86867,"-68,88737-32,86867",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88738,-32.86867,"-68,88738-32,86867",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88403,-32.86869,"-68,88403-32,86869",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88683,-32.86676,"-68,88683-32,86676",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86272,-32.89416,"-68,86272-32,89416",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86253,-32.89315,"-68,86253-32,89315",,0
,Especial Parque Gral. San Marti要,Especial,0.019,,,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.86613,-32.90145,"-68,86613-32,90145",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.88235,-32.88089,"-68,88235-32,88089",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.88114,-32.87881,"-68,88114-32,87881",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.8788,-32.88333,"-68,8788-32,88333",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87359,-32.88151,"-68,87359-32,88151",,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87367,-32.88168,"-68,87367-32,88168",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.88129,-32.87931,"-68,88129-32,87931",,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,0.019,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-68.87562,-32.87858,"-68,87562-32,87858",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88336,-32.86747,"-68,88336-32,86747",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88292,-32.8702,"-68,88292-32,8702",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88536,-32.87037,"-68,88536-32,87037",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88536,-32.87041,"-68,88536-32,87041",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88791,-32.8705,"-68,88791-32,8705",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88774,-32.86991,"-68,88774-32,86991",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88773,-32.86988,"-68,88773-32,86988",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88792,-32.87053,"-68,88792-32,87053",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88372,-32.87074,"-68,88372-32,87074",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88756,-32.8693,"-68,88756-32,8693",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88755,-32.8693,"-68,88755-32,8693",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88393,-32.86933,"-68,88393-32,86933",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88755,-32.86927,"-68,88755-32,86927",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88426,-32.86729,"-68,88426-32,86729",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88702,-32.86742,"-68,88702-32,86742",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88367,-32.8655,"-68,88367-32,8655",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88587,-32.87225,"-68,88587-32,87225",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88588,-32.87224,"-68,88588-32,87224",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88587,-32.87221,"-68,88587-32,87221",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88604,-32.87282,"-68,88604-32,87282",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88605,-32.87285,"-68,88605-32,87285",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88843,-32.87236,"-68,88843-32,87236",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88844,-32.87236,"-68,88844-32,87236",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88356,-32.87269,"-68,88356-32,87269",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88352,-32.87336,"-68,88352-32,87336",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.8826,-32.87333,"-68,8826-32,87333",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88367,-32.87137,"-68,88367-32,87137",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.8857,-32.87159,"-68,8857-32,87159",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88827,-32.87176,"-68,88827-32,87176",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88826,-32.87173,"-68,88826-32,87173",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88809,-32.87113,"-68,88809-32,87113",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88553,-32.87102,"-68,88553-32,87102",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88553,-32.87099,"-68,88553-32,87099",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88808,-32.8711,"-68,88808-32,8711",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88285,-32.87068,"-68,88285-32,87068",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86.166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-68.87035,-32.87366,"-68,87035-32,87366",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86.166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-68.87086,-32.87431,"-68,87086-32,87431",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86.166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-68.87092,-32.87402,"-68,87092-32,87402",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86.166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-68.87082,-32.87454,"-68,87082-32,87454",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86.166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-68.87094,-32.87385,"-68,87094-32,87385",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88258,-32.87352,"-68,88258-32,87352",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88256,-32.87379,"-68,88256-32,87379",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86108,-32.86959,"-68,86108-32,86959",,0
7ma Seccion Residencial Parque,Especial Ejercito,Especial,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86229,-32.87211,"-68,86229-32,87211",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,54.117,6,Residencial Norte,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.85837,-32.87109,"-68,85837-32,87109",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,54.117,6,Residencial Norte,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.85844,-32.87154,"-68,85844-32,87154",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86283,-32.86593,"-68,86283-32,86593",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86028,-32.87204,"-68,86028-32,87204",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86009,-32.87092,"-68,86009-32,87092",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86306,-32.87206,"-68,86306-32,87206",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.85927,-32.87081,"-68,85927-32,87081",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86066,-32.872,"-68,86066-32,872",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86145,-32.87196,"-68,86145-32,87196",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.8622,-32.87188,"-68,8622-32,87188",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86048,-32.87088,"-68,86048-32,87088",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86166,-32.87074,"-68,86166-32,87074",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86124,-32.87052,"-68,86124-32,87052",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86044,-32.87067,"-68,86044-32,87067",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,86.166,7,Residencial Parque,500071014,1057,259,56,300,71,51,430,65,254,55,34,45,3,904,90,14,0,2,,,,-68.8701,-32.87487,"-68,8701-32,87487",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86285,-32.86605,"-68,86285-32,86605",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86396,-32.86654,"-68,86396-32,86654",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86166,-32.86687,"-68,86166-32,86687",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86151,-32.86635,"-68,86151-32,86635",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86463,-32.86644,"-68,86463-32,86644",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86115,-32.86752,"-68,86115-32,86752",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86182,-32.86743,"-68,86182-32,86743",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.8643,-32.86707,"-68,8643-32,86707",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.8635,-32.86719,"-68,8635-32,86719",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86315,-32.86724,"-68,86315-32,86724",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86475,-32.86701,"-68,86475-32,86701",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88165,-32.87454,"-68,88165-32,87454",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88022,-32.87276,"-68,88022-32,87276",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88199,-32.87092,"-68,88199-32,87092",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.8822,-32.87162,"-68,8822-32,87162",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88137,-32.87151,"-68,88137-32,87151",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88144,-32.87178,"-68,88144-32,87178",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88101,-32.8716,"-68,88101-32,8716",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88111,-32.87204,"-68,88111-32,87204",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88144,-32.87193,"-68,88144-32,87193",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.8808,-32.87426,"-68,8808-32,87426",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.8818,-32.87272,"-68,8818-32,87272",,0
10ma Seccion Residencial Los Cerros,Area de Seguridad,Natural,97.257,10,Residencial Los Cerros,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88207,-32.87481,"-68,88207-32,87481",,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,97.257,10,Residencial Los Cerros,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88216,-32.87381,"-68,88216-32,87381",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,97.257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-68.88196,-32.87119,"-68,88196-32,87119",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,37.59,8,Aeroparque,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-68.87828,-32.86562,"-68,87828-32,86562",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,37.59,8,Aeroparque,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-68.879,-32.86549,"-68,879-32,86549",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66.358,6,Residencial Norte,500070611,358,138,7,50,57,13,42,17,78,10,39,135,8,331,18,0,0,0,,,,-68.85681,-32.88173,"-68,85681-32,88173",,0
